CityName,SiteCode,ZoneName,Year,Month,DeathRegMale,DeathRegFemale,DeathRegCount,CertiIssueCountMale,CertiIssueCountFeMale,CertiIssueCount
Surat,715,"South West Zone",1990,12,4,1,5,0,8,8
Surat,715,"South West Zone",1991,5,0,2,2,0,NA,NA
Surat,715,"South West Zone",1991,7,2,2,4,0,2,2
Surat,715,"South West Zone",1991,8,3,1,4,2,0,2
Surat,715,"South West Zone",1991,10,0,2,2,0,NA,NA
Surat,715,"South West Zone",1991,11,1,1,2,3,0,3
Surat,715,"South West Zone",1992,1,1,1,2,0,0,NA
Surat,715,"South West Zone",1992,11,2,2,4,1,0,1
Surat,715,"South West Zone",1993,5,1,0,1,NA,0,NA
Surat,715,"South West Zone",1993,9,0,2,2,0,NA,NA
Surat,715,"South West Zone",1995,1,1,4,5,0,0,NA
Surat,715,"South West Zone",1995,9,0,2,2,0,NA,NA
Surat,715,"South West Zone",1995,10,2,1,3,5,0,5
Surat,715,"South West Zone",1996,5,1,4,5,1,7,8
Surat,715,"South West Zone",1996,10,1,2,3,0,2,2
Surat,715,"South West Zone",1997,1,0,1,1,0,1,1
Surat,715,"South West Zone",1997,9,2,0,2,1,0,1
Surat,715,"South West Zone",1998,4,3,3,6,5,15,20
Surat,715,"South West Zone",1998,8,5,0,5,7,0,7
Surat,715,"South West Zone",1998,11,2,2,4,5,0,5
Surat,715,"South West Zone",1999,5,2,1,3,2,0,2
Surat,715,"South West Zone",1999,7,1,1,2,0,0,NA
Surat,715,"South West Zone",1999,12,4,1,5,0,2,2
Surat,715,"South West Zone",2000,4,2,2,4,2,0,2
Surat,715,"South West Zone",2000,11,3,0,3,8,0,8
Surat,715,"South West Zone",2001,2,2,3,5,0,1,1
Surat,715,"South West Zone",2001,5,1,4,5,2,1,3
Surat,715,"South West Zone",2001,7,5,2,7,12,11,23
Surat,715,"South West Zone",2001,8,1,0,1,NA,0,NA
Surat,715,"South West Zone",2002,1,4,6,10,13,0,13
Surat,715,"South West Zone",2002,2,5,3,8,6,0,6
Surat,715,"South West Zone",2002,5,2,2,4,1,5,6
Surat,715,"South West Zone",2002,7,2,2,4,2,1,3
Surat,715,"South West Zone",2003,5,2,3,5,2,6,8
Surat,715,"South West Zone",2003,6,1,0,1,4,0,4
Surat,715,"South West Zone",2003,9,4,3,7,11,6,17
Surat,715,"South West Zone",2004,1,1,1,2,3,6,9
Surat,715,"South West Zone",2005,6,1,1,2,0,3,3
Surat,715,"South West Zone",2005,11,6,1,7,6,0,6
Surat,716,"South West Zone",1991,1,4,1,5,12,0,12
Surat,716,"South West Zone",1991,7,0,1,1,0,NA,NA
Surat,716,"South West Zone",1991,10,2,1,3,10,12,22
Surat,716,"South West Zone",1992,1,0,1,1,0,NA,NA
Surat,716,"South West Zone",1992,4,1,2,3,0,0,NA
Surat,716,"South West Zone",1994,10,1,0,1,NA,0,NA
Surat,716,"South West Zone",1995,8,0,1,1,0,NA,NA
Surat,716,"South West Zone",1997,2,2,0,2,NA,0,NA
Surat,716,"South West Zone",1997,8,2,0,2,NA,0,NA
Surat,716,"South West Zone",1998,6,0,1,1,0,NA,NA
Surat,716,"South West Zone",1998,8,1,1,2,0,1,1
Surat,716,"South West Zone",1999,2,0,1,1,0,2,2
Surat,716,"South West Zone",2000,6,2,1,3,0,0,NA
Surat,716,"South West Zone",2000,7,3,1,4,4,0,4
Surat,716,"South West Zone",2004,11,1,0,1,NA,0,NA
Surat,716,"South West Zone",2005,1,2,1,3,2,0,2
Surat,716,"South West Zone",2006,7,0,2,2,0,NA,NA
Surat,717,"South West Zone",1989,2,1,1,2,1,0,1
Surat,717,"South West Zone",1990,6,1,0,1,5,0,5
Surat,717,"South West Zone",1992,8,1,0,1,NA,0,NA
Surat,717,"South West Zone",1993,5,0,1,1,0,NA,NA
Surat,717,"South West Zone",1993,6,1,1,2,0,0,NA
Surat,717,"South West Zone",1993,11,1,1,2,0,0,NA
Surat,717,"South West Zone",1993,12,0,1,1,0,2,2
Surat,717,"South West Zone",1994,9,0,1,1,0,NA,NA
Surat,717,"South West Zone",1995,6,1,0,1,4,0,4
Surat,717,"South West Zone",1996,11,1,2,3,0,3,3
Surat,717,"South West Zone",1998,6,1,0,1,3,0,3
Surat,717,"South West Zone",1998,11,1,0,1,2,0,2
Surat,717,"South West Zone",1999,1,0,2,2,0,2,2
Surat,717,"South West Zone",1999,7,2,0,2,NA,0,NA
Surat,717,"South West Zone",2000,7,1,1,2,6,9,15
Surat,717,"South West Zone",2000,9,0,1,1,0,NA,NA
Surat,717,"South West Zone",2001,5,0,1,1,0,NA,NA
Surat,717,"South West Zone",2001,12,0,1,1,0,NA,NA
Surat,717,"South West Zone",2003,6,1,0,1,NA,0,NA
Surat,717,"South West Zone",2003,8,0,1,1,0,NA,NA
Surat,717,"South West Zone",2004,10,1,0,1,1,0,1
Surat,718,"South West Zone",1990,8,0,1,1,0,5,5
Surat,718,"South West Zone",1991,7,1,0,1,NA,0,NA
Surat,718,"South West Zone",1992,2,1,0,1,NA,0,NA
Surat,718,"South West Zone",1994,7,1,1,2,0,0,NA
Surat,718,"South West Zone",1994,12,3,0,3,3,0,3
Surat,718,"South West Zone",1995,5,1,0,1,6,0,6
Surat,718,"South West Zone",1997,10,4,0,4,24,0,24
Surat,718,"South West Zone",1999,4,2,0,2,NA,0,NA
Surat,718,"South West Zone",1999,9,1,0,1,2,0,2
Surat,718,"South West Zone",2000,11,1,0,1,2,0,2
Surat,718,"South West Zone",2001,1,2,0,2,NA,0,NA
Surat,718,"South West Zone",2001,4,1,0,1,NA,0,NA
Surat,718,"South West Zone",2001,12,1,0,1,NA,0,NA
Surat,718,"South West Zone",2002,1,2,0,2,6,0,6
Surat,718,"South West Zone",2003,8,1,1,2,10,0,10
Surat,718,"South West Zone",2004,12,1,0,1,NA,0,NA
Surat,719,"South West Zone",1991,11,1,0,1,NA,0,NA
Surat,719,"South West Zone",1992,2,1,0,1,NA,0,NA
Surat,719,"South West Zone",1998,2,0,1,1,0,NA,NA
Surat,719,"South West Zone",1999,4,1,0,1,NA,0,NA
Surat,719,"South West Zone",1999,8,1,0,1,NA,0,NA
Surat,719,"South West Zone",2000,8,0,1,1,0,NA,NA
Surat,719,"South West Zone",2002,6,0,1,1,0,3,3
Surat,719,"South West Zone",2002,9,1,0,1,NA,0,NA
Surat,719,"South West Zone",2002,10,0,1,1,0,5,5
Surat,719,"South West Zone",2004,2,0,1,1,0,NA,NA
Surat,719,"South West Zone",2004,6,1,2,3,5,9,14
Surat,719,"South West Zone",2005,4,1,0,1,7,0,7
Surat,719,"South West Zone",2006,1,1,1,2,0,0,NA
Surat,800,"South East Zone",2004,1,1,0,1,NA,0,NA
Surat,800,"South East Zone",2005,5,35,14,49,15,0,15
Surat,800,"South East Zone",2005,11,40,21,61,26,12,38
Surat,800,"South East Zone",2005,12,33,19,52,2,1,3
Surat,800,"South East Zone",2006,2,40,23,63,32,4,36
Surat,800,"South East Zone",2006,11,77,39,116,40,8,48
Surat,800,"South East Zone",2007,8,63,38,101,29,13,42
Surat,800,"South East Zone",2008,2,74,42,116,22,16,38
Surat,800,"South East Zone",2008,8,66,42,108,33,25,58
Surat,800,"South East Zone",2008,9,68,41,109,21,2,23
Surat,100,NA,1989,7,0,1,1,0,NA,NA
Surat,100,NA,1991,9,1,0,1,NA,0,NA
Surat,100,NA,1992,4,1,0,1,NA,0,NA
Surat,100,NA,2000,1,1,0,1,NA,0,NA
Surat,102,NA,1989,4,138,109,247,78,29,107
Surat,102,NA,1989,5,131,81,212,55,22,77
Surat,102,NA,1989,6,91,72,163,47,25,72
Surat,102,NA,1989,9,118,85,203,33,28,61
Surat,102,NA,1989,10,101,104,205,44,25,69
Surat,102,NA,1989,11,133,81,214,59,18,77
Surat,102,NA,1990,5,35,17,52,50,33,83
Surat,102,NA,1991,2,106,81,187,49,24,73
Surat,102,NA,1991,6,89,78,167,25,33,58
Surat,102,NA,1991,12,33,18,51,68,12,80
Surat,102,NA,1992,7,30,31,61,35,30,65
Surat,102,NA,1992,10,28,18,46,20,11,31
Surat,102,NA,1992,12,34,18,52,53,32,85
Surat,102,NA,1993,2,97,72,169,36,44,80
Surat,102,NA,1994,5,87,63,150,25,31,56
Surat,102,NA,1994,8,102,93,195,54,27,81
Surat,102,NA,1995,7,83,71,154,59,33,92
Surat,102,NA,1996,11,103,72,175,82,32,114
Surat,102,NA,1997,5,104,74,178,87,57,144
Surat,102,NA,1997,10,84,77,161,36,54,90
Surat,102,NA,1998,2,104,78,182,58,53,111
Surat,102,NA,1999,5,94,86,180,50,88,138
Surat,102,NA,1999,11,96,79,175,104,40,144
Surat,200,"West Zone",1992,5,34,22,56,9,16,25
Surat,200,"West Zone",1992,9,35,48,83,16,5,21
Surat,200,"West Zone",1992,10,36,25,61,18,5,23
Surat,200,"West Zone",1993,4,26,17,43,14,13,27
Surat,200,"West Zone",1993,7,34,32,66,12,15,27
Surat,200,"West Zone",1993,8,23,17,40,6,13,19
Surat,200,"West Zone",1993,9,21,16,37,6,12,18
Surat,200,"West Zone",1994,8,21,11,32,6,10,16
Surat,200,"West Zone",1994,9,31,17,48,13,0,13
Surat,200,"West Zone",1995,11,19,19,38,7,11,18
Surat,200,"West Zone",1996,5,22,19,41,36,37,73
Surat,200,"West Zone",1997,4,28,20,48,45,18,63
Surat,200,"West Zone",1997,8,25,27,52,8,33,41
Surat,200,"West Zone",1999,1,38,20,58,62,9,71
Surat,200,"West Zone",1999,7,25,16,41,51,24,75
Surat,200,"West Zone",1999,10,37,21,58,40,8,48
Surat,200,"West Zone",2001,2,36,28,64,39,7,46
Surat,200,"West Zone",2001,9,44,31,75,25,22,47
Surat,200,"West Zone",2001,12,38,21,59,68,20,88
Surat,200,"West Zone",2002,9,35,15,50,55,16,71
Surat,200,"West Zone",2003,5,32,28,60,37,29,66
Surat,200,"West Zone",2003,8,33,24,57,64,12,76
Surat,200,"West Zone",2003,9,37,31,68,46,19,65
Surat,200,"West Zone",2004,12,61,44,105,66,93,159
Surat,200,"West Zone",2005,2,49,32,81,66,20,86
Surat,200,"West Zone",2005,8,57,40,97,43,17,60
Surat,200,"West Zone",2005,11,51,51,102,94,40,134
Surat,200,"West Zone",2007,9,61,44,105,54,30,84
Surat,200,"West Zone",2007,10,82,55,137,47,53,100
Surat,200,"West Zone",2009,4,62,55,117,53,59,112
Surat,200,"West Zone",2009,8,74,50,124,84,41,125
Surat,200,"West Zone",2010,1,94,70,164,96,112,208
Surat,200,"West Zone",2010,2,73,56,129,93,45,138
Surat,200,"West Zone",2010,6,73,56,129,78,75,153
Surat,200,"West Zone",2010,7,76,57,133,61,63,124
Surat,200,"West Zone",2010,9,99,56,155,59,60,119
Surat,200,"West Zone",2011,1,113,71,184,110,55,165
Surat,200,"West Zone",2011,10,68,59,127,59,75,134
Surat,200,"West Zone",2012,10,104,72,176,90,83,173
Surat,200,"West Zone",2012,11,109,73,182,135,91,226
Surat,200,"West Zone",2013,7,92,69,161,125,60,185
Surat,200,"West Zone",2013,10,93,68,161,103,170,273
Surat,200,"West Zone",2014,4,91,65,156,155,96,251
Surat,200,"West Zone",2014,11,89,66,155,101,87,188
Surat,200,"West Zone",2014,12,99,79,178,167,123,290
Surat,200,"West Zone",2015,4,102,68,170,533,319,852
Surat,200,"West Zone",2015,5,90,78,168,515,461,976
Surat,200,"West Zone",2016,1,124,94,218,773,369,1142
Surat,200,"West Zone",2016,2,113,83,196,445,209,654
Surat,200,"West Zone",2017,4,103,81,184,616,361,977
Surat,200,"West Zone",2017,11,154,110,264,1045,559,1604
Surat,200,"West Zone",2018,11,127,94,221,714,506,1220
Surat,200,"West Zone",2019,5,115,114,229,680,478,1158
Surat,201,"West Zone",2000,5,1,0,1,NA,0,NA
Surat,207,"West Zone",1989,9,2,0,2,5,0,5
Surat,207,"West Zone",1989,10,1,1,2,1,0,1
Surat,207,"West Zone",1989,12,3,1,4,11,1,12
Surat,207,"West Zone",1991,4,0,2,2,0,NA,NA
Surat,207,"West Zone",1991,5,1,1,2,0,0,NA
Surat,207,"West Zone",1991,12,2,2,4,0,9,9
Surat,207,"West Zone",1992,5,3,0,3,14,0,14
Surat,207,"West Zone",1992,7,1,0,1,7,0,7
Surat,207,"West Zone",1992,9,0,1,1,0,2,2
Surat,207,"West Zone",1994,5,1,0,1,NA,0,NA
Surat,207,"West Zone",1994,6,4,1,5,0,1,1
Surat,207,"West Zone",1995,4,1,1,2,0,1,1
Surat,207,"West Zone",1996,1,1,0,1,NA,0,NA
Surat,207,"West Zone",1996,8,0,1,1,0,NA,NA
Surat,207,"West Zone",1996,9,2,1,3,0,0,NA
Surat,207,"West Zone",1997,6,0,1,1,0,8,8
Surat,207,"West Zone",1997,12,2,0,2,3,0,3
Surat,207,"West Zone",1998,5,2,0,2,15,0,15
Surat,207,"West Zone",1998,6,3,0,3,2,0,2
Surat,207,"West Zone",1998,10,1,2,3,0,1,1
Surat,207,"West Zone",1999,7,1,0,1,NA,0,NA
Surat,207,"West Zone",1999,11,3,0,3,5,0,5
Surat,207,"West Zone",2000,4,1,2,3,2,0,2
Surat,207,"West Zone",2000,12,2,0,2,7,0,7
Surat,207,"West Zone",2001,1,3,2,5,9,7,16
Surat,207,"West Zone",2001,12,2,0,2,7,0,7
Surat,207,"West Zone",2003,8,1,0,1,NA,0,NA
Surat,207,"West Zone",2003,11,5,1,6,34,3,37
Surat,207,"West Zone",2004,4,1,2,3,4,5,9
Surat,207,"West Zone",2004,6,1,1,2,0,5,5
Surat,207,"West Zone",2005,7,1,2,3,0,11,11
Surat,207,"West Zone",2006,2,6,2,8,20,6,26
Surat,208,"West Zone",1990,7,0,1,1,0,NA,NA
Surat,208,"West Zone",1998,9,3,0,3,18,0,18
Surat,208,"West Zone",1998,10,1,0,1,NA,0,NA
Surat,208,"West Zone",1999,9,0,1,1,0,1,1
Surat,208,"West Zone",2000,7,2,0,2,4,0,4
Surat,208,"West Zone",2000,8,1,0,1,NA,0,NA
Surat,208,"West Zone",2002,2,2,0,2,2,0,2
Surat,208,"West Zone",2002,12,2,0,2,17,0,17
Surat,208,"West Zone",2003,1,3,0,3,10,0,10
Surat,208,"West Zone",2004,1,0,3,3,0,NA,NA
Surat,208,"West Zone",2005,9,1,0,1,NA,0,NA
Surat,208,"West Zone",2006,2,1,0,1,2,0,2
Surat,209,"West Zone",1990,11,1,0,1,2,0,2
Surat,209,"West Zone",1993,6,0,1,1,0,NA,NA
Surat,209,"West Zone",1993,7,0,1,1,0,NA,NA
Surat,209,"West Zone",1993,9,1,1,2,0,0,NA
Surat,209,"West Zone",1995,8,1,1,2,0,10,10
Surat,209,"West Zone",1996,7,0,1,1,0,NA,NA
Surat,209,"West Zone",1996,12,3,0,3,5,0,5
Surat,209,"West Zone",1997,4,0,1,1,0,1,1
Surat,209,"West Zone",1998,2,0,1,1,0,2,2
Surat,209,"West Zone",1998,8,0,1,1,0,4,4
Surat,209,"West Zone",1999,12,1,0,1,3,0,3
Surat,209,"West Zone",2000,1,1,0,1,NA,0,NA
Surat,209,"West Zone",2000,9,1,0,1,3,0,3
Surat,209,"West Zone",2000,11,1,0,1,NA,0,NA
Surat,209,"West Zone",2001,7,1,0,1,4,0,4
Surat,209,"West Zone",2001,11,0,1,1,0,NA,NA
Surat,209,"West Zone",2003,4,0,2,2,0,7,7
Surat,209,"West Zone",2003,7,1,0,1,9,0,9
Surat,209,"West Zone",2003,9,1,0,1,2,0,2
Surat,209,"West Zone",2006,1,3,1,4,22,3,25
Surat,300,"Central Zone",1989,5,150,89,239,14,18,32
Surat,300,"Central Zone",1990,2,119,58,177,43,29,72
Surat,300,"Central Zone",1991,2,135,88,223,51,25,76
Surat,300,"Central Zone",1991,6,151,89,240,27,41,68
Surat,300,"Central Zone",1991,12,213,93,306,86,11,97
Surat,300,"Central Zone",1992,7,114,75,189,4,27,31
Surat,300,"Central Zone",1992,11,112,91,203,26,16,42
Surat,300,"Central Zone",1993,9,137,64,201,36,4,40
Surat,300,"Central Zone",1993,11,134,95,229,32,12,44
Surat,300,"Central Zone",1994,6,87,72,159,26,24,50
Surat,300,"Central Zone",1994,10,117,105,222,25,32,57
Surat,300,"Central Zone",1996,7,143,70,213,51,17,68
Surat,300,"Central Zone",1997,2,111,77,188,44,45,89
Surat,300,"Central Zone",1997,8,109,88,197,57,25,82
Surat,300,"Central Zone",1997,12,158,87,245,69,17,86
Surat,300,"Central Zone",1998,1,147,92,239,35,35,70
Surat,300,"Central Zone",1998,7,121,81,202,66,29,95
Surat,300,"Central Zone",1998,10,150,115,265,28,36,64
Surat,300,"Central Zone",1999,1,128,112,240,45,30,75
Surat,300,"Central Zone",1999,7,139,105,244,36,55,91
Surat,300,"Central Zone",1999,9,173,118,291,80,14,94
Surat,300,"Central Zone",2000,1,171,95,266,138,42,180
Surat,300,"Central Zone",2000,4,209,155,364,126,93,219
Surat,300,"Central Zone",2001,1,272,168,440,192,116,308
Surat,300,"Central Zone",2001,6,229,144,373,150,70,220
Surat,300,"Central Zone",2001,12,226,160,386,115,106,221
Surat,300,"Central Zone",2002,9,271,163,434,196,73,269
Surat,300,"Central Zone",2002,11,243,164,407,192,79,271
Surat,800,"South East Zone",2009,1,77,34,111,31,36,67
Surat,800,"South East Zone",2009,2,62,42,104,8,9,17
Surat,800,"South East Zone",2009,7,73,43,116,25,13,38
Surat,800,"South East Zone",2009,11,68,27,95,38,18,56
Surat,800,"South East Zone",2010,5,65,39,104,38,19,57
Surat,800,"South East Zone",2011,10,53,59,112,12,25,37
Surat,800,"South East Zone",2012,4,89,38,127,35,3,38
Surat,800,"South East Zone",2012,7,57,52,109,41,16,57
Surat,800,"South East Zone",2012,9,65,40,105,15,32,47
Surat,800,"South East Zone",2012,12,70,66,136,30,20,50
Surat,800,"South East Zone",2013,5,85,54,139,44,18,62
Surat,800,"South East Zone",2013,7,67,57,124,46,33,79
Surat,800,"South East Zone",2013,10,66,52,118,50,39,89
Surat,800,"South East Zone",2014,9,87,58,145,79,20,99
Surat,800,"South East Zone",2014,11,89,51,140,43,39,82
Surat,800,"South East Zone",2015,2,74,48,122,151,42,193
Surat,800,"South East Zone",2015,4,80,50,130,107,34,141
Surat,800,"South East Zone",2015,11,84,54,138,117,80,197
Surat,800,"South East Zone",2016,2,107,60,167,164,95,259
Surat,800,"South East Zone",2017,4,64,59,123,132,63,195
Surat,800,"South East Zone",2017,7,85,61,146,135,90,225
Surat,800,"South East Zone",2017,9,82,56,138,176,46,222
Surat,800,"South East Zone",2018,12,110,76,186,231,76,307
Surat,800,"South East Zone",2019,5,84,52,136,109,68,177
Surat,800,"South East Zone",2019,7,94,73,167,166,107,273
Surat,800,"South East Zone",2019,12,98,52,150,228,92,320
Surat,801,"South East Zone",1989,9,1,1,2,0,0,NA
Surat,801,"South East Zone",1989,11,1,0,1,NA,0,NA
Surat,801,"South East Zone",1991,7,0,1,1,0,NA,NA
Surat,801,"South East Zone",1992,4,3,0,3,2,0,2
Surat,801,"South East Zone",1993,2,1,0,1,NA,0,NA
Surat,801,"South East Zone",1993,4,0,1,1,0,NA,NA
Surat,801,"South East Zone",1994,6,1,0,1,NA,0,NA
Surat,801,"South East Zone",1996,11,0,1,1,0,NA,NA
Surat,801,"South East Zone",1996,12,1,2,3,0,0,NA
Surat,801,"South East Zone",1997,7,2,0,2,NA,0,NA
Surat,801,"South East Zone",1998,1,2,0,2,NA,0,NA
Surat,801,"South East Zone",1998,9,1,0,1,NA,0,NA
Surat,801,"South East Zone",1999,9,1,0,1,4,0,4
Surat,801,"South East Zone",2000,4,2,1,3,0,0,NA
Surat,801,"South East Zone",2000,9,0,2,2,0,6,6
Surat,801,"South East Zone",2000,10,3,0,3,2,0,2
Surat,801,"South East Zone",2001,2,1,4,5,0,0,NA
Surat,801,"South East Zone",2002,7,2,1,3,4,0,4
Surat,801,"South East Zone",2002,9,1,1,2,0,0,NA
Surat,801,"South East Zone",2002,12,3,2,5,6,0,6
Surat,801,"South East Zone",2003,5,3,1,4,4,0,4
Surat,801,"South East Zone",2004,6,3,0,3,NA,0,NA
Surat,801,"South East Zone",2004,7,0,3,3,0,NA,NA
Surat,801,"South East Zone",2004,8,5,3,8,0,0,NA
Surat,801,"South East Zone",2004,12,1,0,1,NA,0,NA
Surat,801,"South East Zone",2005,4,4,3,7,0,0,NA
Surat,801,"South East Zone",2005,8,2,3,5,0,0,NA
Surat,801,"South East Zone",2006,2,1,1,2,0,0,NA
Surat,802,"South East Zone",1989,4,1,0,1,NA,0,NA
Surat,802,"South East Zone",1989,12,2,2,4,0,0,NA
Surat,802,"South East Zone",1990,11,2,0,2,NA,0,NA
Surat,802,"South East Zone",1991,8,0,2,2,0,1,1
Surat,802,"South East Zone",1991,9,0,2,2,0,NA,NA
Surat,802,"South East Zone",1993,10,1,1,2,0,3,3
Surat,802,"South East Zone",1994,2,1,1,2,0,0,NA
Surat,802,"South East Zone",1995,7,3,0,3,3,0,3
Surat,802,"South East Zone",1996,8,0,2,2,0,3,3
Surat,802,"South East Zone",1996,11,0,1,1,0,NA,NA
Surat,802,"South East Zone",1998,5,3,0,3,1,0,1
Surat,802,"South East Zone",2000,9,1,0,1,NA,0,NA
Surat,802,"South East Zone",2001,2,1,1,2,0,1,1
Surat,802,"South East Zone",2001,5,2,1,3,2,0,2
Surat,802,"South East Zone",2001,7,2,0,2,NA,0,NA
Surat,802,"South East Zone",2002,6,1,1,2,0,0,NA
Surat,802,"South East Zone",2002,7,4,1,5,0,0,NA
Surat,802,"South East Zone",2002,8,1,0,1,NA,0,NA
Surat,802,"South East Zone",2002,9,2,0,2,5,0,5
Surat,802,"South East Zone",2003,4,3,2,5,7,0,7
Surat,802,"South East Zone",2003,9,1,2,3,0,0,NA
Surat,802,"South East Zone",2004,5,3,0,3,NA,0,NA
Surat,802,"South East Zone",2004,11,1,3,4,0,4,4
Surat,802,"South East Zone",2005,7,2,0,2,NA,0,NA
Surat,803,"South East Zone",1989,7,0,1,1,0,8,8
Surat,803,"South East Zone",1991,12,1,0,1,NA,0,NA
Surat,803,"South East Zone",1992,7,0,1,1,0,3,3
Surat,803,"South East Zone",1993,2,0,2,2,0,NA,NA
Surat,803,"South East Zone",1993,10,1,0,1,NA,0,NA
Surat,803,"South East Zone",1995,9,1,0,1,1,0,1
Surat,803,"South East Zone",1996,5,1,0,1,4,0,4
Surat,803,"South East Zone",1997,12,1,0,1,NA,0,NA
Surat,803,"South East Zone",2001,1,2,0,2,NA,0,NA
Surat,803,"South East Zone",2001,8,1,1,2,0,0,NA
Surat,803,"South East Zone",2003,1,1,1,2,0,0,NA
Surat,803,"South East Zone",2003,11,0,2,2,0,NA,NA
Surat,803,"South East Zone",2003,12,2,0,2,5,0,5
Surat,803,"South East Zone",2004,7,1,0,1,NA,0,NA
Surat,803,"South East Zone",2004,10,1,0,1,NA,0,NA
Surat,803,"South East Zone",2006,2,2,1,3,1,0,1
Surat,803,"South East Zone",2006,5,1,2,3,0,0,NA
Surat,803,"South East Zone",2006,7,2,1,3,4,0,4
Surat,804,"South East Zone",1989,12,2,0,2,NA,0,NA
Surat,804,"South East Zone",1991,5,0,1,1,0,1,1
Surat,804,"South East Zone",1992,9,1,1,2,0,0,NA
Surat,804,"South East Zone",1995,1,0,1,1,0,NA,NA
Surat,804,"South East Zone",1995,8,1,0,1,NA,0,NA
Surat,804,"South East Zone",1995,12,0,2,2,0,NA,NA
Surat,804,"South East Zone",1998,9,0,2,2,0,NA,NA
Surat,804,"South East Zone",1998,11,1,0,1,7,0,7
Surat,804,"South East Zone",1999,6,1,0,1,NA,0,NA
Surat,804,"South East Zone",1999,9,3,0,3,NA,0,NA
Surat,804,"South East Zone",1999,10,0,1,1,0,NA,NA
Surat,804,"South East Zone",2002,12,1,1,2,0,0,NA
Surat,804,"South East Zone",2004,2,2,0,2,NA,0,NA
Surat,804,"South East Zone",2004,9,1,0,1,1,0,1
Surat,804,"South East Zone",2004,10,2,0,2,5,0,5
Surat,804,"South East Zone",2005,11,2,1,3,0,0,NA
Surat,900,NA,2019,6,37,39,76,91,62,153
Surat,900,NA,2019,9,52,43,95,72,55,127
Surat,900,NA,2019,12,60,48,108,160,63,223
Surat,900,NA,2020,2,66,53,119,148,76,224
Surat,608,"South Zone",2001,6,1,0,1,NA,0,NA
Surat,608,"South Zone",2001,9,1,1,2,0,2,2
Surat,608,"South Zone",2002,1,0,2,2,0,NA,NA
Surat,608,"South Zone",2002,9,1,0,1,NA,0,NA
Surat,608,"South Zone",2002,12,1,0,1,NA,0,NA
Surat,608,"South Zone",2003,8,1,2,3,0,0,NA
Surat,608,"South Zone",2003,9,1,0,1,NA,0,NA
Surat,608,"South Zone",2003,10,2,0,2,NA,0,NA
Surat,608,"South Zone",2004,1,1,0,1,1,0,1
Surat,609,"South Zone",1989,5,1,0,1,NA,0,NA
Surat,609,"South Zone",1989,11,0,1,1,0,NA,NA
Surat,609,"South Zone",1989,12,1,0,1,2,0,2
Surat,609,"South Zone",1990,7,2,0,2,NA,0,NA
Surat,609,"South Zone",1990,9,2,0,2,NA,0,NA
Surat,609,"South Zone",1991,9,1,0,1,NA,0,NA
Surat,609,"South Zone",1994,2,3,0,3,NA,0,NA
Surat,609,"South Zone",1995,1,4,0,4,NA,0,NA
Surat,609,"South Zone",1995,2,3,1,4,1,0,1
Surat,609,"South Zone",1995,9,0,2,2,0,2,2
Surat,609,"South Zone",1995,12,0,3,3,0,5,5
Surat,609,"South Zone",1996,2,1,0,1,NA,0,NA
Surat,609,"South Zone",1996,11,1,0,1,NA,0,NA
Surat,609,"South Zone",1997,2,2,0,2,NA,0,NA
Surat,609,"South Zone",1997,8,1,1,2,0,0,NA
Surat,609,"South Zone",1997,10,1,1,2,0,0,NA
Surat,609,"South Zone",1998,7,3,0,3,NA,0,NA
Surat,609,"South Zone",1999,2,3,0,3,5,0,5
Surat,609,"South Zone",2000,10,2,1,3,0,0,NA
Surat,609,"South Zone",2001,1,2,2,4,0,0,NA
Surat,609,"South Zone",2001,7,4,1,5,0,0,NA
Surat,609,"South Zone",2002,6,0,3,3,0,3,3
Surat,609,"South Zone",2003,4,4,2,6,13,0,13
Surat,609,"South Zone",2003,5,1,1,2,0,0,NA
Surat,609,"South Zone",2005,1,3,1,4,1,0,1
Surat,609,"South Zone",2005,4,2,1,3,0,0,NA
Surat,611,"South Zone",1989,4,1,0,1,5,0,5
Surat,611,"South Zone",1989,9,1,0,1,NA,0,NA
Surat,611,"South Zone",1993,12,0,1,1,0,NA,NA
Surat,611,"South Zone",1997,2,0,1,1,0,2,2
Surat,611,"South Zone",1999,5,2,0,2,4,0,4
Surat,611,"South Zone",2004,6,1,0,1,NA,0,NA
Surat,611,"South Zone",2004,12,1,0,1,4,0,4
Surat,611,"South Zone",2005,11,0,1,1,0,NA,NA
Surat,612,"South Zone",1991,4,1,0,1,NA,0,NA
Surat,612,"South Zone",2002,12,0,1,1,0,NA,NA
Surat,613,"South Zone",1989,11,3,1,4,4,0,4
Surat,613,"South Zone",1990,6,0,1,1,0,NA,NA
Surat,613,"South Zone",1991,6,1,0,1,NA,0,NA
Surat,613,"South Zone",1993,1,1,1,2,0,0,NA
Surat,613,"South Zone",1993,5,1,0,1,NA,0,NA
Surat,613,"South Zone",1993,6,0,1,1,0,NA,NA
Surat,613,"South Zone",1994,11,1,1,2,3,0,3
Surat,613,"South Zone",1995,10,1,0,1,NA,0,NA
Surat,613,"South Zone",1997,6,1,0,1,NA,0,NA
Surat,613,"South Zone",1997,7,1,0,1,17,0,17
Surat,613,"South Zone",1997,10,1,1,2,0,3,3
Surat,613,"South Zone",1998,7,1,0,1,NA,0,NA
Surat,613,"South Zone",1998,8,0,1,1,0,6,6
